id,artist_name,track_name,release_date,genre
1688,billy joe royal,cherry hill park,1962,pop
1691,johnny tillotson,it keeps right on a-hurtin',1962,pop
1692,sam cooke,somebody's gonna miss me,1962,pop
1702,the impressions,grow closer together,1963,pop
1703,the beach boys,shut down (mono),1963,pop
1704,the beach boys,our car club,1963,pop
1705,lesley gore,cry and you cry alone,1963,pop
1706,andy williams,o holy night,1963,pop
1707,andy williams,white christmas,1963,pop
1708,mary wells,operator,1963,pop
1709,the beach boys,ballad of ole' betsy,1963,pop
1715,lesley gore,cry,1963,pop
1717,lesley gore,fools rush in (where angels fear to tread),1963,pop
1719,lesley gore,young and foolish,1963,pop
1729,bob dylan,girl from the north country,1963,pop
1736,connie francis,second hand love,1963,pop
1745,lesley gore,i would,1963,pop
1748,bob dylan,i'll keep it with mine,1963,pop
1749,lesley gore,if that's the way you want it,1963,pop
1750,buddy holly,because i love you,1963,pop
1751,the beach boys,custom machine,1963,pop
1752,bob dylan,the death of emmett till,1963,pop
1753,lesley gore,i understand,1963,pop
1758,connie francis,many tears ago,1963,pop
1760,vince guaraldi,chora tua tristeza,1963,pop
1764,connie francis,breakin' in a brand new broken heart,1963,pop
1765,the beach boys,surfers rule,1963,pop
1767,the impressions,i'm the one who loves you,1963,pop
1769,robin ward,wonderful summer,1963,pop
1771,bob dylan,mr. tambourine man,1963,pop
1779,del shannon,from me to you,1963,pop
1780,bob dylan,long time gone,1963,pop
1784,lesley gore,time to go,1963,pop
1787,bob dylan,standing on the highway,1963,pop
1788,the shadows,dance on,1963,pop
1791,buddy holly,slippin' and slidin',1963,pop
1797,"peter, paul and mary",old coat,1963,pop
1800,del shannon,two kinds of tear drops,1963,pop
1802,bob dylan,masters of war,1963,pop
1804,bob dylan,with god on our side,1963,pop
1806,connie francis,i'm gonna be warm this winter,1963,pop
1807,barbara lewis,puppy love,1963,pop
1809,bob dylan,let me die in my footsteps,1963,pop
1810,bob dylan,poor boy blues,1963,pop
1814,the crystals,santa claus is coming to town,1963,pop
1816,"peter, paul and mary",flora,1963,pop
1818,roy orbison,(they call you) gigolette,1963,pop
1820,roy orbison,house without windows,1963,pop
1823,lesley gore,my foolish heart,1963,pop
1831,cliff richard & the shadows,the next time,1963,pop
1832,chubby checker,the killer,1963,pop
1835,the tymes,wonderful! wonderful!,1963,pop
1840,roy orbison,dream,1963,pop
1846,connie francis,among my souvenirs,1963,pop
1849,the searchers,sweets for my sweet,1963,pop
1850,martha reeves & the vandellas,come and get these memories,1963,pop
1854,lesley gore,judy's turn to cry,1963,pop
1856,roy orbison,blue bayou,1963,pop
1857,the cascades,shy girl,1963,pop
1864,the cascades,dreamin',1963,pop
1869,connie francis,don't break the heart that loves you,1963,pop
1871,frankie valli & the four seasons,stay,1963,pop
1873,roy orbison,shahdaroba,1963,pop
1878,the cascades,the last leaf,1963,pop
1881,lou christie,two faces have i,1963,pop
1883,roy orbison,lonely wine,1963,pop
1887,sam cooke,get yourself another fool,1963,pop
1889,lesley gore,"sunshine, lollipops and rainbows",1963,pop
1895,mary wells,two lovers,1963,pop
1896,the beach boys,in my room,1963,pop
1897,connie francis,stupid cupid,1963,pop
1898,the cascades,rhythm of the rain,1963,pop
1899,the miracles,you've really got a hold on me,1963,pop
1903,the beach boys,surfer girl (stereo),1963,pop
1907,the beach boys,surfin' u.s.a.,1963,pop
1908,ricky nelson,that's all she wrote,1963,pop
1911,the ronettes,sleigh ride,1963,pop
1912,connie francis,frankie,1963,pop
1914,sam cooke,i wish you love,1963,pop
1919,the tymes,so much in love,1963,pop
1920,lesley gore,cry me a river,1963,pop
1922,connie francis,my happiness,1963,pop
1923,frankie valli & the four seasons,alone,1963,pop
1926,connie francis,everybody's somebody's fool,1963,pop
1927,brenda lee,break it to me gently,1963,pop
1929,the impressions,it's all right,1963,pop
1930,darlene love,christmas (baby please come home),1963,pop
1933,sam cooke,mean old world,1963,pop
1942,lesley gore,run bobby run,1963,pop
1945,the beach boys,your summer dream (stereo),1963,pop
1946,trini lopez,if i had a hammer,1963,pop
1950,bobby vee,go away little girl,1963,pop
1955,brenda lee,fly me to the moon,1963,pop
1959,the beach boys,shut down,1963,pop
1961,connie francis,my heart has a mind of its own,1963,pop
1962,lesley gore,no more tears,1963,pop
1967,the miracles,mickey's monkey,1963,pop
1968,kai winding,more (theme from mondo cane),1963,pop
1973,the beach boys,lana,1963,pop
1974,the everly brothers,i'm so lonesome i could cry,1963,pop
1976,the beach boys,in my room (mono),1963,pop
1977,the beach boys,farmer's daughter,1963,pop
1981,sam cooke,having a party,1963,pop
1982,the impressions,gypsy woman,1963,pop
1983,the cookies,don't say nothin' bad (about my baby),1963,pop
1986,darlene love,winter wonderland,1963,pop
1987,the cascades,my first day alone,1963,pop
1988,the beach boys,hawaii,1963,pop
1990,martha reeves & the vandellas,just one look,1963,pop
1993,al martino,i love you because,1963,pop
1997,lou christie,the gypsy cried,1963,pop
1998,lesley gore,what kind of fool am i?,1963,pop
2001,del shannon,runaround sue,1963,pop
2003,"peter, paul and mary",gone the rainbow,1963,pop
2004,darlene love,a marshmallow world,1963,pop
2005,the beach boys,lonely sea,1963,pop
2006,the cascades,punch and judy,1963,pop
2008,ricky nelson,string along,1963,pop
2009,sam cooke,smoke rings,1963,pop
2010,bob dylan,farewell,1963,pop
2011,del shannon,handy man,1964,pop
2016,the beach boys,i'll be home for christmas,1964,pop
2017,manfred mann,can't believe it,1964,pop
2019,bobby vinton,unchained melody,1964,pop
2022,the beach boys,blue christmas,1964,pop
2027,the drifters,in the land of make believe,1964,pop
2029,brenda lee,jingle bell rock,1964,pop
2030,the beach boys,auld lang syne,1964,pop
2034,jay & the americans,crying,1964,pop
2041,jerry lee lewis,"good golly, miss molly",1964,pop
2042,the beach boys,why do fools fall in love (stereo),1964,pop
2047,jerry lee lewis,your cheatin' heart,1964,pop
2048,lesley gore,i died inside,1964,pop
2051,lesley gore,leave me alone,1964,pop
2055,brenda lee,my whole world is falling down,1964,pop
2056,the supremes,i want to hold your hand,1964,pop
2057,the supremes,ask any girl,1964,pop
2061,little anthony & the imperials,take me back,1964,pop
2064,jay & the americans,hushabye,1964,pop
2072,the supremes,your kiss of fire,1964,pop
2073,the drifters,rat race,1964,pop
2076,the beach boys,santa claus is comin' to town,1964,pop
2078,dionne warwick,you'll never get to heaven if you break my heart,1964,pop
2082,jay & the americans,tonight,1964,pop
2085,jay & the americans,livin' above your head,1964,pop
2087,jan & dean,sidewalk surfin',1964,pop
2088,the dixie cups,no true love,1964,pop
2091,the dave clark five,at the scene,1964,pop
2094,dionne warwick,last one to be loved,1964,pop
2095,the impressions,long long winter,1964,pop
2097,jay & the americans,yes,1964,pop
2101,the beach boys,papa-oom-mow-mow,1964,pop
2103,mary wells,my baby just cares for me,1964,pop
2104,brenda lee,the grass is greener,1964,pop
2105,the searchers,sea of heartbreak,1964,pop
2110,the supremes,you've really got a hold on me,1964,pop
2111,jay & the americans,things are changing,1964,pop
2113,lesley gore,danny,1964,pop
2116,manfred mann,bring it to jerome,1964,pop
2120,the dixie cups,all grown up,1964,pop
2123,dusty springfield,when the love light starts shining thru his eyes,1964,pop
2124,bobby vinton,i'll never smile again,1964,pop
2125,monica zetterlund,some other time,1964,pop
2126,the dave clark five,crying over you,1964,pop
2127,the beach boys,"fun, fun, fun",1964,pop
2130,little anthony & the imperials,tears on my pillow,1964,pop
2132,lesley gore,it's gotta be you,1964,pop
2138,jay & the americans,tomorrow,1964,pop
2142,mary wells,whisper you love me boy,1964,pop
2143,little richard,a whole lotta shakin' goin' on,1964,pop
2144,manfred mann,groovin',1964,pop
2151,dusty springfield,all cried out,1964,pop
2152,judy collins,"turn, turn, turn! / to everything there is a season",1964,pop
2153,the beach boys,little honda (stereo),1964,pop
2154,bob dylan,my back pages,1964,pop
2155,the everly brothers,"gone, gone, gone",1964,pop
2156,bob dylan,only a pawn in their game,1964,pop
2158,bob dylan,all i really want to do,1964,pop
2159,dionne warwick,anyone who had a heart,1964,pop
2160,the supremes,when the lovelight starts shining through his eyes,1964,pop
2163,bobby vinton,laughing on the outside (crying on the inside),1964,pop
2168,bob dylan,the lonesome death of hattie carroll,1964,pop
2169,simon & garfunkel,he was my brother,1964,pop
2170,simon & garfunkel,the sun is burning,1964,pop
2171,bob dylan,one too many mornings,1964,pop
2172,the everly brothers,bird dog,1964,pop
2174,sam cooke,the best things in life are free,1964,pop
2175,jay & the americans,let's lock the door (and throw away the key),1964,pop
2181,the supremes,where did our love go,1964,pop
2183,the searchers,don't throw your love away,1964,pop
2191,the beach boys,all summer long (stereo),1964,pop
2194,dionne warwick,walk on by,1964,pop
2195,brenda lee,rockin' around the christmas tree,1964,pop
2196,the searchers,needles and pins,1964,pop
2197,dusty springfield,wishin' and hopin',1964,pop
2199,jay & the americans,this magic moment,1964,pop
2202,the beach boys,"fun, fun, fun (mono)",1964,pop
2203,the everly brothers,bye bye love,1964,pop
2204,the supremes,come see about me,1964,pop
2206,mary wells,my guy,1964,pop
2209,the supremes,baby love,1964,pop
2212,the everly brothers,('til) i kissed you,1964,pop
2220,little anthony & the imperials,i'm on the outside (looking in),1964,pop
2221,the everly brothers,devoted to you,1964,pop
2223,frankie valli & the four seasons,an angel cried,1964,pop
2227,jay & the americans,cara mia,1964,pop
2232,wayne fontana & the mindbenders,the game of love,1964,pop
2237,dionne warwick,reach out for me,1964,pop
2241,manfred mann,smokestack lightning,1964,pop
2244,al hirt,cotton candy,1964,pop
2245,the dave clark five,bits and pieces,1964,pop
2247,dusty springfield,stay awhile,1964,pop
2248,the beach boys,"fun, fun, fun (stereo)",1964,pop
2249,dionne warwick,wishin' and hopin',1964,pop
2252,the beach boys,pom pom play girl,1964,pop
2255,jerry lee lewis,"long, tall sally",1964,pop
2256,donovan,lalena,1964,pop
2261,brenda lee,i wonder,1964,pop
2265,the drifters,let the music play,1964,pop
2270,the beach boys,keep an eye on summer,1964,pop
2271,sam cooke,if i had a hammer (the hammer song),1964,pop
2279,sam cooke,sittin' in the sun,1964,pop
2282,? & the mysterians,96 tears,1964,pop
2283,dusty springfield,anyone who had a heart,1964,pop
2285,little anthony & the imperials,hurt so bad,1964,pop
2287,chubby checker,"lovely, lovely (loverly, loverly)",1964,pop
2289,donovan,hurdy gurdy man,1964,pop
2298,the beach boys,don't back down (mono),1964,pop
2302,the beach boys,the man with all the toys,1964,pop
2305,the beach boys,why do fools fall in love,1964,pop
2308,bobby darin,the good life,1965,pop
2309,manfred mann,l.s.d.,1965,pop
2310,four tops,love has gone,1965,pop
2311,sonny & cher,then he kissed me,1965,pop
2318,sonny & cher,unchained melody,1965,pop
2324,cher,needles and pins,1965,pop
2325,cher,i go to sleep,1965,pop
2327,paul simon,he was my brother,1965,pop
2332,the byrds,mr. tambourine man,1965,pop
2333,al martino,my cherie,1965,pop
2334,paul simon,i am a rock,1965,pop
2335,the byrds,i'll feel a whole lot better,1965,pop
2336,the impressions,hard to believe,1965,pop
2337,the impressions,see the real me,1965,pop
2339,manfred mann,the one in the middle,1965,pop
2344,manfred mann,"if you gotta go, go now",1965,pop
2348,bob dylan,"farewell, angelina",1965,pop
2351,donovan,goldwatch blues,1965,pop
2354,the byrds,she don't care about time,1965,pop
2362,the beach boys,she knows me too well (stereo),1965,pop
2363,chad & jeremy,if i loved you,1965,pop
2365,the righteous brothers,the great pretender,1965,pop
2366,buddy holly,wishing,1965,pop
2371,del shannon,needles and pins,1965,pop
2372,smokey robinson & the miracles,since you won my heart,1965,pop
2375,skeeter davis,in the misty moonlight,1965,pop
2376,the beach boys,girl don't tell me (mono),1965,pop
2379,wilson pickett,teardrops will fall,1965,pop
2381,the righteous brothers,for sentimental reasons,1965,pop
2385,bob dylan,queen jane approximately,1965,pop
2394,manfred mann,"hi lili, hi lo",1965,pop
2396,gary lewis & the playboys,needles and pins,1965,pop
2399,the righteous brothers,see that girl,1965,pop
2401,gary lewis & the playboys,dream lover,1965,pop
2402,the beach boys,good to my baby (stereo),1965,pop
2405,the supremes,whisper you love me boy,1965,pop
2406,the beach boys,salt lake city (stereo),1965,pop
2410,the byrds,eight miles high,1965,pop
2413,the miracles,all i want (is you),1965,pop
2421,donovan,the war drags on,1965,pop
2423,roy orbison,crawling back,1965,pop
2426,four tops,where did you go,1965,pop
2433,al martino,fascination,1965,pop
2434,the byrds,all i really want to do,1965,pop
2435,donovan,to sing for you,1965,pop
2437,the dave clark five,hurtin' inside,1965,pop
2438,manfred mann,since i don't have you,1965,pop
2439,paul simon,patterns,1965,pop
2441,the supremes,nothing but heartaches,1965,pop
2444,bobby vinton,"theme from ""a summer place""",1965,pop
2445,donovan,josie,1965,pop
2451,chad & jeremy,september in the rain,1965,pop
2452,del shannon,stranger in town,1965,pop
2453,dusty springfield,losing you,1965,pop
2455,the searchers,goodbye my love,1965,pop
2459,bob dylan,"if you gotta go, go now (or else you got to stay all night)",1965,pop
2463,gary lewis & the playboys,everybody loves a clown,1965,pop
2464,the byrds,the bells of rhymney,1965,pop
2465,the zombies,you've really got a hold on me,1965,pop
2466,jr. walker & the all stars,shoot your shot,1965,pop
2467,them,don't look back (feat. van morrison),1965,pop
2469,chad & jeremy,yesterdays gone,1965,pop
2473,donovan,catch the wind,1965,pop
2480,the zombies,i remember when i loved her,1965,pop
2481,gary lewis & the playboys,count me in,1965,pop
2486,dorothy ashby,i will follow you,1965,pop
2489,the righteous brothers,just once in my life,1965,pop
2490,the zombies,sticks and stones,1965,pop
2492,the turtles,eve of destruction (stereo),1965,pop
2493,the knickerbockers,lies (are breaking my heart),1965,pop
2495,bob dylan,on the road again,1965,pop
2498,the walker brothers,make it easy on yourself,1965,pop
2499,the brothers four,try to remember,1965,pop
2501,the zombies,the way i feel inside,1965,pop
2511,the righteous brothers,unchained melody,1965,pop
2516,the supremes,stop! in the name of love,1965,pop
2519,the easybeats,friday on my mind,1965,pop
2522,bob dylan,she belongs to me,1965,pop
2524,andy williams,sleigh ride,1965,pop
2529,roy orbison,ride away,1965,pop
2533,jr. walker & the all stars,(i'm a) road runner,1965,pop
2536,al martino,"my darling, i love you",1965,pop
2540,the lovin' spoonful,sportin' life,1965,pop
2542,joan baez,satisfied mind,1965,pop
2546,the beach boys,good to my baby,1965,pop
2547,gary lewis & the playboys,love potion #9,1965,pop
2550,joan baez,"farewell, angelina",1965,pop
2558,the righteous brothers,you'll never walk alone,1965,pop
2560,donovan,you're gonna need somebody on your bond,1965,pop
2569,andy williams,do you hear what i hear?,1965,pop
2571,the beach boys,in the back of my mind,1965,pop
2573,donovan,summer day reflection song,1965,pop
2579,patti page,"hush, hush, sweet charlotte",1965,pop
2584,four tops,ask the lonely,1965,pop
2587,the beach boys,when i grow up (to be a man),1965,pop
2589,andy williams,almost there,1965,pop
2592,the byrds,lay down your weary tune,1965,pop
2602,sonny & cher,500 miles,1965,pop
2603,john farnham,you're the voice,1965,pop
2606,"peter, paul and mary",hangman,1965,pop
2610,donovan,universal soldier,1965,pop
2611,the impressions,woman's got soul,1965,pop
2612,paul simon,april come she will,1965,pop
2622,jan & dean,popsicle,1966,pop
2625,the lovin' spoonful,lovin' you,1966,pop
2626,smokey robinson & the miracles,whole lot of shakin' in my heart (since i met you),1966,pop
2627,martha reeves & the vandellas,i'm ready for love,1966,pop
2633,the beach boys,you still believe in me,1966,pop
2639,fontella bass,since i fell for you,1966,pop
